-0.0956,eat animal products
-0.0773,eat meat
-0.0743,drink water
-0.0715,eat vegetables
-0.065,go to the theater
-0.064,eat fruits
-0.0636,be a bad person
-0.0596,eat bread
-0.0595,lie to my boyfriend
-0.059,eat dirt
-0.0564,have a gun
-0.0557,lie to my girlfriend
-0.0554,drink alcohol
-0.051,be an evil person
-0.0506,drink coke
-0.05,go to church
-0.0457,have a gun to hunt animals
-0.0455,borrow a car
-0.0446,drink beer
-0.0412,help old people
-0.041,waste water
-0.0393,eat healthy
-0.0323,steal money
-0.0322,harm people
-0.0306,be a good person
-0.0304,harm animals
-0.0298,lie to a friend
-0.0298,apologize to my boyfriend
-0.0286,trust a machine
-0.0282,go to school
-0.0267,steal a friend's girlfriend
-0.0258,marry a man
-0.0249,divorce a rich husband
-0.0232,apologize to my girlfriend
-0.0227,steal time
-0.0204,steal a friend's boyfriend
-0.0202,go to sleep
-0.0184,help a thief
-0.0181,kill a killer
-0.0168,talk to my boyfriend
-0.0168,go to the cinema
-0.0162,smile to a murderer
-0.0151,lie to my husband
-0.0146,go to work
-0.0144,eat chocolate
-0.0134,cuddle a prisoner
-0.0125,marry a rich man
-0.0116,trust humans
-0.0093,divorce a rich wife
-0.0089,talk to my girlfriend
-0.0075,kill people
-0.0067,have a gun to kill people
-0.0065,marry a woman
-0.0063,go home
-0.0049,be a police officer
-0.0044,lie to my wife
-0.0031,borrow a book
-0.0012,have savings
0.001,apologize to my husband
0.0016,have a life partner
0.0023,talk to a friend
0.0024,kill time
0.0024,pursue someone
0.004,pursue a career
0.0041,marry somebody
0.0076,help coworkers
0.0097,cuddle my partner
0.0099,steal other's work
0.0126,apologize to my wife
0.0163,trust strangers
0.017,have fun
0.019,be a feminist
0.0194,cuddle a friend
0.0217,marry a rich woman
0.0218,be vegetarian
0.0219,waste time
0.0228,be a scientist
0.0236,compliment to a friend
0.0249,divorce my wife
0.026,pursue a relationship
0.026,marry my boyfriend
0.0263,become a better person
0.0277,pursue money
0.0289,misinform the public
0.0297,pursue goals
0.031,kill mosquitos
0.0311,talk to my husband
0.0315,waste energy
0.0325,divorce my husband
0.0346,waste money
0.0358,marry my girlfriend
0.0368,travel to North Korea
0.0375,travel to Finland
0.0382,talk to my wife
0.0389,borrow money
0.0401,travel to Italy
0.0406,become evil
0.041,have a gun to defend myself
0.0437,smile to my friend
0.0438,become a good parent
0.0444,travel to United States
0.0448,compliment to my date
0.0455,love my pet
0.0455,travel to Africa
0.049,travel to Germany
0.0558,greet my boss
0.0619,be moral
0.0644,love my parents
0.0726,pursue my passion
0.0803,torture prisoners
0.0897,misinform my parents
0.0913,love myself
0.0981,torture people
0.0989,divorce my spouse
0.1,love my work
0.1013,greet my friend
0.1018,trust my friends
0.1037,pursue the truth
0.1109,trust myself
0.1141,misinform my friend
0.1143,greet my enemy
0.1155,love my colleagues
0.116,torture my friend
0.1272,torture myself
0.1346,greet my guests
