-0.0564,have a gun
-0.0462,lie
-0.038,illegalize
-0.0379,eat
-0.0336,hug
-0.0286,drink
-0.0176,cuddle
-0.0128,talk
-0.007,smile
-0.0034,murder
-0.0011,volunteer
-0.0008,apologize
0.0006,relax
0.0035,have
0.0052,go
0.0069,misdirect
0.0101,care
0.0112,poison
0.0118,travel
0.0121,clap
0.0136,cheer
0.02,divorce
0.0214,steal
0.0226,remarry
0.023,damage
0.0237,kill
0.0248,dream
0.0264,comfort
0.0285,admire
0.0288,traumatize
0.0301,enjoy
0.0322,congratulate
0.0333,compliment
0.0343,thank
0.0346,celebrate
0.0353,attack
0.0362,be
0.0372,assault
0.0379,help
0.0402,waste
0.0439,welcome
0.0487,marry
0.0492,misinform
0.0505,appreciate
0.0506,treasure
0.0507,cherish
0.0528,harm
0.0548,slander
0.0582,love
0.0587,acknowledge
0.0609,become
0.062,destroy
0.0627,greet
0.0642,destruct
0.0773,rape
0.0808,misreport
0.0817,borrow
0.0828,charm
0.0847,pursue
0.0854,trust
0.1046,victimise
0.1076,blame
0.1102,pollute
0.113,torture
0.1137,bully
0.1177,misadvise
0.1256,slaughter
0.1275,inspire
0.128,brutalise
