-0.0423,eat
-0.034,travel
-0.0309,drink
-0.0271,lie
-0.0267,waste
-0.0152,talk
-0.0113,divorce
-0.0099,illegalize
-0.0085,have a gun
-0.0012,misinform
0.002,help
0.0059,attack
0.0123,thank
0.0126,pollute
0.0146,be
0.0174,slander
0.0176,acknowledge
0.0178,misdirect
0.0204,rape
0.0207,traumatize
0.0213,go
0.0242,assault
0.0268,have
0.0274,apologize
0.0286,destroy
0.0289,cuddle
0.0289,destruct
0.0312,relax
0.0313,kill
0.0317,smile
0.0321,clap
0.0329,comfort
0.0348,hug
0.0351,compliment
0.0373,cheer
0.0404,murder
0.0415,blame
0.0418,pursue
0.0423,poison
0.0459,harm
0.0471,charm
0.0481,trust
0.0508,admire
0.0512,appreciate
0.0536,bully
0.0541,slaughter
0.0543,congratulate
0.0582,marry
0.0582,enjoy
0.0595,torture
0.0615,misreport
0.0624,victimise
0.0632,brutalise
0.0634,inspire
0.0634,misadvise
0.0649,become
0.065,damage
0.0672,care
0.0731,dream
0.0765,steal
0.0829,cherish
0.084,treasure
0.0841,greet
0.0859,celebrate
0.0985,welcome
0.1004,volunteer
0.1128,love
0.1187,remarry
0.1227,borrow
