-0.1045,degrade
-0.1015,empty
-0.1012,detach
-0.0922,demolish
-0.0893,hate
-0.0872,obliterate
-0.0859,exterminate
-0.0838,pound
-0.0821,frown
-0.0821,starve
-0.0814,destroy
-0.0781,absent
-0.0751,prick
-0.0747,exalt
-0.0721,retard
-0.0718,dull
-0.0713,deposit
-0.0706,melt
-0.07,refuse
-0.0698,hammer
-0.0698,thrash
-0.0688,separate
-0.0682,ignore
-0.0677,enrage
-0.0673,rage
-0.0673,vanish
-0.067,fuse
-0.0668,alight
-0.0668,tramp
-0.0668,base
-0.0666,hole
-0.066,confederate
-0.066,decompose
-0.0653,anger
-0.0639,cleave
-0.0639,condescend
-0.0633,rivet
-0.0625,deny
-0.0624,disperse
-0.0612,dignify
-0.0612,compass
-0.0611,infest
-0.0584,excavate
-0.0582,sob
-0.0578,shatter
-0.0571,yield
-0.0567,escape
-0.0567,sweep
-0.0558,break
-0.0558,displace
-0.0558,tear
-0.0554,insert
-0.0554,pave
-0.0551,accrue
-0.0551,grate
-0.055,lave
-0.0545,bristle
-0.0543,erase
-0.0542,lose
-0.0541,fail
-0.0539,devour
-0.0534,toll
-0.0532,prosecute
-0.0526,devil
-0.0525,provide
-0.0523,spark
-0.0522,shallow
-0.0522,persecute
-0.0521,torment
-0.0519,err
-0.0516,curse
-0.0515,waste
-0.0515,tip
-0.0514,explode
-0.0511,silence
-0.0508,sear
-0.0506,poison
-0.0505,dislike
-0.0503,ruin
-0.0501,suck
-0.0495,shorten
-0.0494,increase
-0.0493,isolate
-0.0492,repudiate
-0.0491,temper
-0.0485,interfere
-0.0485,demand
-0.0484,strangle
-0.0483,beg
-0.0482,irrigate
-0.0482,abandon
-0.048,divorce
-0.048,establish
-0.0478,enforce
-0.0476,rat
-0.0476,sink
-0.0476,amend
-0.0474,affix
-0.0473,rhyme
-0.0472,sicken
-0.0468,utter
-0.0468,irritate
-0.0467,deface
-0.0464,cement
-0.0461,undergo
-0.0461,ford
-0.046,glitter
-0.0459,wrong
-0.0458,suffocate
-0.0456,welsh
-0.0455,inherit
-0.0452,ground
-0.0452,lend
-0.0452,bare
-0.045,pierce
-0.0449,muster
-0.0449,blaze
-0.0448,seize
-0.0448,confine
-0.0448,cry
-0.0448,prompt
-0.0447,generate
-0.0446,muffle
-0.0445,blight
-0.0443,abhor
-0.0443,mill
-0.0442,surrender
-0.044,damage
-0.0439,bolster
-0.0439,retain
-0.0439,stun
-0.0437,freight
-0.0437,defile
-0.0436,govern
-0.0435,coal
-0.0435,exempt
-0.0435,enhance
-0.0435,pop
-0.0434,comply
-0.0434,accord
-0.0433,regulate
-0.0433,enliven
-0.0431,garrison
-0.0431,din
-0.0429,shell
-0.0428,dry
-0.0428,forbear
-0.0426,commission
-0.0426,sanction
-0.0422,overpower
-0.0421,carpet
-0.0421,testify
-0.0421,shiver
-0.0421,suspend
-0.0419,levy
-0.0418,expense
-0.0418,resign
-0.0418,nestle
-0.0418,spur
-0.0418,ally
-0.0417,bay
-0.0417,idle
-0.0416,import
-0.0414,proportion
-0.0414,trigger
-0.0413,imprison
-0.0413,ransom
-0.0412,decree
-0.0412,restructure
-0.0411,bless
-0.0411,undertake
-0.041,steamer
-0.041,certify
-0.041,strengthen
-0.041,accommodate
-0.0409,suppress
-0.0408,distract
-0.0407,chain
-0.0407,clench
-0.0407,define
-0.0406,gall
-0.0405,harass
-0.0405,languish
-0.0405,gate
-0.0405,constitute
-0.0405,limp
-0.0405,remonstrate
-0.0404,affect
-0.0404,abolish
-0.0404,strew
-0.0404,variegate
-0.0404,taper
-0.0403,mistake
-0.0403,devolve
-0.0402,divest
-0.0402,betroth
-0.04,divert
-0.04,hew
-0.0399,handwrite
-0.0396,struggle
-0.0393,quell
-0.0393,nail
-0.0392,stave
-0.0391,scorch
-0.0391,interpose
-0.0391,scruple
-0.039,discharge
-0.039,intoxicate
-0.0389,par
-0.0389,accumulate
-0.0388,dissatisfy
-0.0388,reproach
-0.0387,stow
-0.0385,scend
-0.0384,pardon
-0.0383,mutilate
-0.0381,debase
-0.0379,mortify
-0.0378,cling
-0.0377,promulgate
-0.0377,consolidate
-0.0376,mar
-0.0376,hood
-0.0375,rend
-0.0373,appoint
-0.0373,rake
-0.0373,mail
-0.0372,dishearten
-0.0371,burn
-0.0371,distinguish
-0.0369,adjoin
-0.0367,leave
-0.0366,parch
-0.0366,doom
-0.0366,depute
-0.0366,sentence
-0.0365,pollute
-0.0365,deprecate
-0.0364,pit
-0.0364,widen
-0.0364,discard
-0.0364,disclose
-0.0363,slow
-0.0363,shudder
-0.0361,pelt
-0.036,enjoin
-0.0358,manufacture
-0.0358,reel
-0.0358,inaugurate
-0.0357,moon
-0.0356,precede
-0.0354,befit
-0.0354,stimulate
-0.0354,depose
-0.0354,preside
-0.0353,refinance
-0.0352,accelerate
-0.0352,weaken
-0.0351,consecrate
-0.035,tail
-0.0348,savage
-0.0348,undulate
-0.0348,guarantee
-0.0347,sober
-0.0346,bereave
-0.0346,embattle
-0.0345,till
-0.0344,impend
-0.0343,last
-0.0343,square
-0.0342,drip
-0.0341,perch
-0.034,hush
-0.0339,preach
-0.0339,flesh
-0.0338,caress
-0.0337,crumble
-0.0337,subjoin
-0.0337,poke
-0.0337,transmit
-0.0335,adopt
-0.0334,reap
-0.0332,bleed
-0.0332,sour
-0.0332,surge
-0.033,revise
-0.033,daunt
-0.0329,oppress
