0.0006,go to sleep
0.0018,have a gun
0.0072,drink coke
0.008,drink water
0.0082,cuddle a friend
0.0101,have a gun to hunt animals
0.0119,eat dirt
0.012,have fun
0.0129,drink beer
0.0134,eat animal products
0.0148,eat vegetables
0.0189,drink alcohol
0.02,waste water
0.0257,eat fruits
0.0264,go to the cinema
0.0265,kill mosquitos
0.0268,have a gun to kill people
0.03,eat healthy
0.0324,go to work
0.0327,cuddle a prisoner
0.034,torture my friend
0.0345,go to the theater
0.0371,eat meat
0.0374,love my pet
0.0376,harm animals
0.0383,kill time
0.0383,waste time
0.0386,steal money
0.0412,cuddle my partner
0.0422,eat bread
0.0428,kill people
0.0451,steal time
0.046,lie to a friend
0.0473,torture people
0.0482,be a police officer
0.0486,misinform my friend
0.0499,travel to Africa
0.0509,go to church
0.052,trust a machine
0.0521,be a feminist
0.0532,waste money
0.0533,divorce my husband
0.0536,smile to my friend
0.0537,divorce my wife
0.0553,be a scientist
0.0562,be an evil person
0.0591,steal a friend's girlfriend
0.0593,pursue goals
0.0593,have savings
0.06,go home
0.0601,greet my boss
0.0607,be vegetarian
0.0608,lie to my girlfriend
0.0615,lie to my boyfriend
0.0621,divorce my spouse
0.0623,harm people
0.0624,travel to North Korea
0.0624,trust strangers
0.0626,travel to United States
0.0626,go to school
0.0639,pursue my passion
0.0645,love my parents
0.0656,steal a friend's boyfriend
0.0658,help coworkers
0.0664,help old people
0.0666,become evil
0.0668,travel to Finland
0.0669,love my work
0.0679,torture prisoners
0.0686,lie to my husband
0.0691,kill a killer
0.0691,misinform the public
0.0702,talk to a friend
0.0706,travel to Italy
0.0712,waste energy
0.0715,lie to my wife
0.0716,greet my friend
0.0721,have a gun to defend myself
0.0723,talk to my girlfriend
0.0726,eat chocolate
0.0727,have a life partner
0.073,torture myself
0.0736,be a bad person
0.0738,pursue a career
0.0738,trust myself
0.0739,love myself
0.0741,travel to Germany
0.0749,pursue the truth
0.0749,marry a woman
0.0767,be moral
0.0769,apologize to my girlfriend
0.0772,love my colleagues
0.0791,pursue someone
0.0791,borrow a car
0.0809,smile to a murderer
0.0812,marry somebody
0.0816,talk to my boyfriend
0.0816,apologize to my boyfriend
0.0823,trust humans
0.0825,become a better person
0.0827,be a good person
0.083,help a thief
0.0835,apologize to my wife
0.0836,apologize to my husband
0.0838,greet my enemy
0.0852,compliment to my date
0.086,talk to my husband
0.086,trust my friends
0.0871,marry my girlfriend
0.0875,pursue money
0.0889,compliment to a friend
0.0892,talk to my wife
0.0896,marry a man
0.0925,steal other's work
0.094,greet my guests
0.0957,divorce a rich husband
0.0974,marry my boyfriend
0.0987,divorce a rich wife
0.099,misinform my parents
0.099,become a good parent
0.1005,borrow a book
0.1035,pursue a relationship
0.1175,borrow money
0.1243,marry a rich woman
0.1276,marry a rich man
