-0.0682,glow
-0.0563,stop
-0.0495,erase
-0.0415,gaze
-0.0374,ice
-0.0364,evolve
-0.0347,distract
-0.0346,pretend
-0.0337,cry
-0.0298,breast
-0.0297,ignore
-0.0284,hurt
-0.0276,dress
-0.0257,freeze
-0.0249,mask
-0.0235,hover
-0.0219,gear
-0.0216,pink
-0.0212,hammer
-0.0194,paint
-0.0188,moon
-0.0184,impact
-0.0182,dance
-0.0176,suffocate
-0.0174,shave
-0.0166,investigate
-0.0162,rock
-0.0159,kiss
-0.0155,laugh
-0.0149,switch
-0.0141,rope
-0.014,pole
-0.0138,wrong
-0.0134,decorate
-0.0132,smile
-0.013,push
-0.013,time
-0.013,leap
-0.011,figure
-0.0101,turn
-0.0099,base
-0.0098,start
-0.0097,earth
-0.0088,confuse
-0.0078,snow
-0.0076,hit
-0.007,paddle
-0.0068,need
-0.0067,swim
-0.0061,stuff
-0.0061,cat
-0.0052,cheer
-0.0048,empty
-0.0046,point
-0.0044,hug
-0.0043,blind
-0.0041,enrage
-0.0037,sleep
-0.0029,travel
-0.0028,sweep
-0.0025,foil
-0.0025,run
-0.0022,tree
-0.0018,rain
-0.0015,bubble
-0.0015,dye
-0.0015,twist
-0.0009,puzzle
-0.0004,face
-0.0004,wrestle
0.0001,explode
0.0002,wall
0.0005,embrace
0.0007,struggle
0.0013,bare
0.0019,emerge
0.0026,disappear
0.0026,focus
0.0026,congregate
0.0035,fight
0.0036,want
0.0039,mind
0.0041,disagree
0.0052,necessitate
0.0052,circle
0.0053,jump
0.0054,fly
0.0054,cart
0.0054,head
0.0055,walk
0.0056,scream
0.0056,progress
0.0057,shelter
0.006,dominate
0.006,wheel
0.0062,fix
0.0062,disguise
0.0066,frame
0.0066,drag
0.0067,bear
0.007,fence
0.0071,react
0.0071,decide
0.0075,target
0.0077,drive
0.0079,grapple
0.008,color
0.008,disable
0.0084,level
0.0087,eliminate
0.0092,empower
0.0097,smell
0.0099,go
0.0101,pair
0.0104,hop
0.0113,blood
0.0114,intensify
0.0115,click
0.0116,concentrate
0.0119,yell
0.0119,construct
0.0119,change
0.0125,skip
0.0125,blow
0.0125,train
0.0126,pit
0.0128,lumber
0.0129,pop
0.013,starve
0.0131,fish
0.0131,toss
0.0131,bake
0.0134,sail
0.0137,boat
0.0137,realize
0.0137,collapse
0.014,man
0.014,line
0.0141,gun
0.0142,bow
0.0145,compass
0.0147,worsen
0.0148,monitor
0.0148,ruin
0.0155,crowd
0.0156,repair
0.0158,yellow
0.0161,drill
0.0161,warehouse
0.0165,rave
0.0166,suit
0.0167,dry
0.0169,try
0.0173,right
0.0176,smoke
0.0178,miss
0.0178,initiate
0.0179,deck
0.0179,squeeze
0.018,home
0.018,moonlight
0.018,love
0.0182,absorb
0.0185,beam
0.0185,water
0.0186,parallel
0.0187,spin
0.0188,overtake
0.0188,madden
0.0189,sink
0.019,frown
0.0192,rest
0.0192,control
0.0195,camp
0.0197,freight
0.0197,edge
0.0199,pull
0.0199,adjust
0.02,choose
0.0202,lift
0.0204,prepare
0.0205,complicate
0.0205,shop
0.0207,crack
0.0207,ball
0.021,appreciate
0.0211,terrify
0.0212,fruit
0.0214,trip
0.0216,continue
0.0216,crouch
0.0216,rid
0.0218,bed
0.0219,air
0.0219,avoid
0.0221,grass
0.0222,reappear
0.0223,bird
0.0223,kick
0.0224,shine
0.0225,soldier
0.0228,look
0.023,clap
0.023,screw
0.0231,shallow
0.0232,sew
0.0235,chop
0.0242,stroll
0.0243,restrict
0.0244,handwrite
0.0244,blue
0.0246,forge
0.0248,tie
0.0248,picture
0.0249,alienate
