-0.0264,demolish
-0.0257,empty
-0.0219,sleep
-0.0186,suffocate
-0.016,swim
-0.0138,grass
-0.0137,crack
-0.0125,smoke
-0.0121,pit
-0.0117,foam
-0.0114,curb
-0.0111,poke
-0.0111,bare
-0.0106,pose
-0.0097,air
-0.0097,schedule
-0.0096,ice
-0.0091,produce
-0.0085,distribute
-0.0084,pool
-0.0079,box
-0.0079,bed
-0.0071,gravel
-0.0061,slope
-0.0059,roof
-0.0056,grind
-0.0054,snow
-0.0053,entertain
-0.0047,stuff
-0.0044,submerge
-0.0042,base
-0.0039,camp
-0.0039,water
-0.0039,coke
-0.0035,sport
-0.0033,pirate
-0.0029,pretend
-0.0029,pull
-0.0024,rail
-0.002,surround
-0.0019,seat
-0.0018,advertise
-0.0012,farm
-0.0012,warehouse
-0.0012,ride
-0.0012,mail
-0.001,scratch
-0.0008,grate
-0.0007,pitch
-0.0005,risk
-0.0004,tackle
-0.0004,cook
-0.0004,pack
-0.0,strand
0.0001,impair
0.0003,labor
0.0003,toss
0.0005,hover
0.0006,decorate
0.0008,sweep
0.001,lift
0.0012,retail
0.0017,bubble
0.0017,block
0.0018,stun
0.0023,focus
0.0024,splash
0.0025,style
0.0026,toy
0.0028,snap
0.0029,process
0.0029,amount
0.003,spread
0.0034,pop
0.0034,rock
0.0035,ground
0.0036,chase
0.0038,swing
0.0038,carve
0.004,surface
0.0041,stream
0.0041,curtain
0.0042,endanger
0.0044,cement
0.0047,mock
0.0048,compete
0.0051,bounce
0.0051,jam
0.0051,look
0.0052,compress
0.0053,content
0.0054,dry
0.0055,carpet
0.0056,field
0.0058,stunt
0.0059,wet
0.0059,cup
0.0062,strip
0.0062,shallow
0.0062,plant
0.0062,intercept
0.0063,consume
0.0063,squeeze
0.0064,bowl
0.0064,track
0.0065,yellow
0.0066,hop
0.0069,glow
0.0069,shove
0.0069,reason
0.0069,breast
0.007,draw
0.0072,fence
0.0075,point
0.0075,task
0.0075,adjust
0.0076,push
0.0076,object
0.0076,sight
0.0077,view
0.0079,wrestle
0.0079,patch
0.0082,climb
0.0082,sip
0.0083,hurt
0.0085,pet
0.0086,harass
0.0088,narrow
0.0088,cover
0.009,inspect
0.009,drop
0.009,fork
0.0091,disable
0.0092,occupy
0.0092,wash
0.0093,park
0.0094,breathe
0.0095,slump
0.0095,rack
0.0095,trap
0.0096,sugar
0.0096,fire
0.0097,twist
0.0098,add
0.0098,disguise
0.0098,restrict
0.0099,dip
0.0099,infest
0.0099,garden
0.0099,balance
0.01,waste
0.01,blend
0.01,exhibit
0.0101,crop
0.0101,structure
0.0101,degrade
0.0102,slow
0.0103,hole
0.0104,interfere
0.0104,sit
0.0104,exercise
0.0104,sequester
0.0105,restrain
0.0106,bay
0.0106,grapple
0.0106,recline
0.0107,overpower
0.0107,lick
0.0107,heat
0.0109,drain
0.0109,hood
0.011,rope
0.0114,overhang
0.0114,sell
0.0115,worsen
0.0117,pound
0.0117,sketch
0.0117,milk
0.0118,access
0.0119,mix
0.0119,shape
0.0119,scan
0.012,tile
0.0121,freight
0.0122,tree
0.0122,unload
0.0122,cave
0.0123,present
0.0125,register
0.0125,choke
0.0125,rest
0.0126,twin
0.0126,incline
0.0126,scale
0.0127,stone
0.0127,mouth
0.0128,distract
0.0128,nurse
0.0129,string
0.013,thrill
0.013,foil
0.0131,lock
0.0131,cat
0.0132,dive
0.0134,hurl
0.0135,lean
0.0136,upset
0.0137,pink
0.0137,hook
0.0138,gag
0.0138,tour
0.0139,question
0.0139,lap
0.0139,sink
0.014,stretch
0.014,copy
0.014,repel
0.0141,humiliate
0.0141,touch
0.0142,crowd
0.0143,communicate
0.0145,rescue
0.0146,cruise
0.0147,separate
0.0147,deliver
0.0147,rub
0.0147,bite
0.0147,soak
0.0148,market
0.015,ball
0.0151,down
0.0151,need
0.0151,coil
0.0151,investigate
0.0152,magnify
0.0152,ruin
0.0153,play
0.0153,fend
0.0154,lapse
0.0154,break
0.0154,flag
0.0155,skin
0.0156,demonstrate
0.0156,want
0.0157,yawn
0.0157,boat
0.0158,deform
0.0158,intervene
0.0158,hamper
0.0159,figure
0.0159,beach
0.016,bag
0.016,paddle
0.0161,monitor
0.0162,hang
0.0163,practice
0.0164,step
0.0165,flare
0.0165,shake
0.0165,chalk
0.0165,gaze
0.0166,stall
0.0166,range
0.0166,speed
0.0167,harvest
0.0168,terrace
0.0168,nail
0.0169,home
0.0169,evade
0.0169,slide
0.0169,spear
0.017,tow
0.017,haul
0.017,caution
0.0171,body
0.0172,repair
0.0173,do
0.0173,divorce
0.0173,store
0.0173,isolate
0.0173,lie
0.0174,test
0.0175,catch
0.0175,squat
0.0175,prey
0.0176,remove
0.0177,suck
0.0177,shrug
0.0177,spring
0.0178,crush
0.0178,build
0.0179,breed
0.0179,crouch
0.0179,forge
0.0179,evolve
0.0179,overflow
0.018,wall
0.018,fox
