-0.0334,eat dirt
-0.0286,go to sleep
-0.018,divorce my wife
-0.0154,harm animals
-0.0151,divorce my spouse
-0.0129,divorce my husband
0.0004,drink water
0.0018,eat animal products
0.0036,drink coke
0.0037,have a gun to hunt animals
0.0046,eat fruits
0.0076,trust strangers
0.0084,eat meat
0.0084,waste water
0.0098,drink alcohol
0.0099,divorce a rich wife
0.0108,drink beer
0.0109,kill people
0.0109,divorce a rich husband
0.0124,torture people
0.0127,be a bad person
0.015,apologize to my boyfriend
0.0161,cuddle a prisoner
0.0162,steal money
0.0165,torture prisoners
0.0182,go home
0.0183,eat chocolate
0.0208,eat bread
0.0215,torture my friend
0.0215,be a police officer
0.0226,lie to my girlfriend
0.0228,go to church
0.0232,have a gun to kill people
0.0257,torture myself
0.0259,apologize to my girlfriend
0.0261,pursue a career
0.0263,apologize to my husband
0.0265,be an evil person
0.0268,lie to my boyfriend
0.0279,go to the cinema
0.0284,apologize to my wife
0.0285,travel to Africa
0.0335,waste money
0.0347,eat vegetables
0.0348,have a gun
0.0358,harm people
0.036,travel to Finland
0.0364,waste time
0.0383,have a gun to defend myself
0.0398,go to school
0.0399,trust humans
0.0408,go to the theater
0.0423,trust a machine
0.0435,go to work
0.0444,kill a killer
0.0449,pursue the truth
0.0451,borrow a car
0.0455,travel to North Korea
0.0457,become evil
0.0482,travel to Germany
0.0486,lie to a friend
0.0489,smile to a murderer
0.0505,lie to my wife
0.0508,have savings
0.0533,kill mosquitos
0.0537,steal time
0.0538,help a thief
0.0538,trust myself
0.054,eat healthy
0.0548,misinform the public
0.0549,lie to my husband
0.055,steal other's work
0.0566,talk to my boyfriend
0.0607,travel to Italy
0.0616,kill time
0.0623,help old people
0.0624,waste energy
0.0631,borrow a book
0.0638,be a feminist
0.065,steal a friend's boyfriend
0.0652,become a better person
0.0654,marry a man
0.0655,pursue money
0.0662,misinform my parents
0.0675,talk to my husband
0.0679,travel to United States
0.0686,talk to my girlfriend
0.069,be a scientist
0.0691,marry a woman
0.0699,misinform my friend
0.0706,marry a rich man
0.0715,talk to my wife
0.0719,borrow money
0.0723,talk to a friend
0.0731,be a good person
0.0738,steal a friend's girlfriend
0.0743,cuddle my partner
0.075,greet my boss
0.0758,be moral
0.0759,pursue a relationship
0.0763,love my pet
0.0774,cuddle a friend
0.0793,be vegetarian
0.0799,love my parents
0.0804,have fun
0.0826,pursue my passion
0.0827,marry my boyfriend
0.0836,marry a rich woman
0.084,pursue goals
0.087,marry somebody
0.0903,compliment to my date
0.0904,pursue someone
0.0928,have a life partner
0.0933,greet my enemy
0.0935,love my work
0.0946,love myself
0.0951,greet my friend
0.0962,trust my friends
0.0987,marry my girlfriend
0.1002,greet my guests
0.1017,help coworkers
0.1025,love my colleagues
0.1105,become a good parent
0.1118,compliment to a friend
0.1165,smile to my friend
