-0.0377,harm animals
-0.0326,harm people
-0.0256,kill people
-0.0229,steal money
-0.0174,steal time
-0.0173,go to sleep
-0.0164,help old people
-0.0157,help coworkers
-0.0148,eat bread
-0.0142,trust a machine
-0.0132,kill time
-0.0131,kill a killer
-0.0131,have a gun to kill people
-0.0106,drink coke
-0.01,be a bad person
-0.0097,waste energy
-0.0094,torture people
-0.0092,eat animal products
-0.007,help a thief
-0.0067,steal other's work
-0.005,waste time
-0.0045,waste water
-0.0039,be a good person
-0.0035,have a gun
-0.001,pursue someone
-0.0009,borrow a car
-0.0008,trust humans
0.0004,steal a friend's boyfriend
0.0007,have a gun to hunt animals
0.0011,eat meat
0.0017,drink beer
0.0026,be an evil person
0.0029,eat vegetables
0.004,smile to a murderer
0.005,waste money
0.0057,steal a friend's girlfriend
0.0058,eat chocolate
0.0062,be a police officer
0.0072,have a life partner
0.0079,be a feminist
0.0096,become a better person
0.0097,torture prisoners
0.01,drink alcohol
0.01,drink water
0.0106,travel to North Korea
0.0109,cuddle a prisoner
0.0112,go to the cinema
0.0115,misinform the public
0.0128,kill mosquitos
0.0134,eat dirt
0.0143,pursue a relationship
0.015,trust strangers
0.0151,eat healthy
0.0162,lie to my boyfriend
0.0163,eat fruits
0.0163,be a scientist
0.017,have fun
0.0177,lie to a friend
0.0182,love my pet
0.0197,talk to my boyfriend
0.02,go home
0.0206,cuddle a friend
0.0206,pursue a career
0.0209,go to church
0.021,become a good parent
0.0217,apologize to my boyfriend
0.0227,talk to my husband
0.0229,love my parents
0.0232,talk to a friend
0.0234,lie to my husband
0.0254,have savings
0.0257,misinform my parents
0.0257,apologize to my husband
0.0263,travel to Africa
0.0263,go to school
0.0275,go to work
0.028,pursue goals
0.0287,pursue money
0.029,be vegetarian
0.0292,smile to my friend
0.0295,go to the theater
0.0296,divorce a rich husband
0.0297,travel to United States
0.0307,pursue the truth
0.0308,divorce my husband
0.0321,be moral
0.0327,torture myself
0.0328,marry a man
0.0329,borrow money
0.0333,compliment to a friend
0.0362,cuddle my partner
0.037,greet my guests
0.037,apologize to my girlfriend
0.0371,torture my friend
0.0371,lie to my girlfriend
0.0378,become evil
0.0392,pursue my passion
0.0394,misinform my friend
0.0399,divorce my spouse
0.04,apologize to my wife
0.0405,greet my friend
0.041,borrow a book
0.0415,marry a woman
0.0428,marry a rich man
0.0428,divorce my wife
0.0438,love my colleagues
0.0439,have a gun to defend myself
0.044,greet my enemy
0.0445,divorce a rich wife
0.045,love myself
0.0452,trust my friends
0.0453,lie to my wife
0.0454,talk to my girlfriend
0.0455,compliment to my date
0.0466,love my work
0.0474,trust myself
0.0485,talk to my wife
0.0485,marry somebody
0.0504,travel to Finland
0.0511,travel to Germany
0.0536,marry my boyfriend
0.0537,greet my boss
0.0537,marry my girlfriend
0.0599,travel to Italy
0.0703,marry a rich woman
