-0.0236,divorce my spouse
-0.0171,divorce my husband
-0.0166,divorce my wife
-0.015,kill people
-0.0143,have a gun to kill people
-0.0092,have a gun to defend myself
-0.0081,go to sleep
-0.0054,divorce a rich wife
-0.0043,trust myself
-0.0013,torture myself
0.0019,divorce a rich husband
0.0031,kill a killer
0.0061,be moral
0.0069,steal money
0.0098,greet my enemy
0.0101,travel to Finland
0.0109,become evil
0.0115,love myself
0.0133,have a gun to hunt animals
0.0155,pursue my passion
0.0163,travel to North Korea
0.0173,steal a friend's girlfriend
0.0175,go to the theater
0.0181,be an evil person
0.0221,pursue the truth
0.0224,eat meat
0.0233,steal other's work
0.0243,steal a friend's boyfriend
0.0244,kill mosquitos
0.0252,trust strangers
0.0267,torture prisoners
0.0286,love my pet
0.0286,eat dirt
0.0303,drink coke
0.0318,lie to my husband
0.0325,have savings
0.0356,marry a man
0.0363,eat bread
0.0365,go to the cinema
0.0367,drink beer
0.0372,misinform my friend
0.0372,go home
0.0381,lie to my wife
0.0382,be a bad person
0.0384,steal time
0.0386,drink water
0.0397,eat animal products
0.04,misinform my parents
0.0404,torture my friend
0.0411,apologize to my wife
0.0428,go to school
0.0445,drink alcohol
0.0447,waste water
0.0448,apologize to my husband
0.0458,cuddle a prisoner
0.0476,travel to Italy
0.0479,marry a rich man
0.048,cuddle my partner
0.0482,eat vegetables
0.0484,trust my friends
0.0485,eat chocolate
0.0487,pursue a career
0.05,pursue goals
0.05,apologize to my boyfriend
0.0504,borrow a book
0.0512,borrow money
0.0512,lie to my boyfriend
0.0516,talk to my husband
0.0517,go to church
0.0518,apologize to my girlfriend
0.0522,marry somebody
0.0523,compliment to my date
0.0525,borrow a car
0.0529,love my work
0.0529,marry my boyfriend
0.0544,talk to my wife
0.0547,waste money
0.0564,marry my girlfriend
0.0568,cuddle a friend
0.057,lie to my girlfriend
0.0592,lie to a friend
0.0594,love my parents
0.0595,harm animals
0.0597,be a scientist
0.0599,help old people
0.0602,eat fruits
0.0602,marry a woman
0.0606,greet my friend
0.0611,go to work
0.0612,have a life partner
0.0629,pursue money
0.063,be a feminist
0.0642,misinform the public
0.0643,travel to Germany
0.065,torture people
0.065,have a gun
0.065,talk to my girlfriend
0.0657,talk to my boyfriend
0.0659,waste energy
0.0662,greet my boss
0.0671,waste time
0.0687,kill time
0.0708,travel to Africa
0.0731,trust humans
0.0749,marry a rich woman
0.075,eat healthy
0.0763,help a thief
0.0768,pursue someone
0.0773,travel to United States
0.078,be vegetarian
0.0788,greet my guests
0.0788,pursue a relationship
0.0812,love my colleagues
0.0812,trust a machine
0.0825,compliment to a friend
0.0825,be a police officer
0.083,talk to a friend
0.0854,harm people
0.0865,help coworkers
0.094,have fun
0.0952,smile to a murderer
0.098,become a better person
0.1062,smile to my friend
0.1062,become a good parent
0.1078,be a good person
