-0.041,misinform the public
-0.0327,be a bad person
-0.0304,waste energy
-0.0227,waste money
-0.0205,harm people
-0.0205,misinform my friend
-0.0194,pursue someone
-0.0188,eat chocolate
-0.017,eat vegetables
-0.0163,harm animals
-0.0161,apologize to my boyfriend
-0.0143,talk to my boyfriend
-0.0128,eat bread
-0.011,have fun
-0.0109,apologize to my husband
-0.0103,steal money
-0.008,waste time
-0.007,apologize to my girlfriend
-0.0052,go to work
-0.0044,be an evil person
-0.0038,misinform my parents
-0.0017,torture people
0.0005,help coworkers
0.001,borrow money
0.0015,drink beer
0.003,eat dirt
0.004,drink alcohol
0.004,talk to my husband
0.0055,talk to a friend
0.0072,eat fruits
0.0073,help old people
0.0074,kill mosquitos
0.0074,talk to my girlfriend
0.008,be vegetarian
0.008,trust humans
0.009,be a good person
0.0103,become evil
0.0111,drink coke
0.0127,help a thief
0.0133,eat meat
0.0142,kill time
0.0147,waste water
0.0158,steal time
0.0161,lie to my boyfriend
0.0162,kill people
0.0165,eat healthy
0.0177,steal other's work
0.018,compliment to my date
0.0185,love my work
0.0193,lie to my husband
0.0198,travel to Germany
0.0202,compliment to a friend
0.021,greet my friend
0.0214,torture my friend
0.022,travel to Italy
0.022,travel to United States
0.0221,go to the theater
0.023,go to the cinema
0.0232,lie to my girlfriend
0.0232,go to school
0.0235,kill a killer
0.0243,be a feminist
0.0245,drink water
0.025,travel to Africa
0.0252,apologize to my wife
0.0263,pursue goals
0.0266,pursue money
0.0267,steal a friend's boyfriend
0.0275,eat animal products
0.0275,travel to North Korea
0.0281,pursue the truth
0.0282,cuddle a friend
0.0283,smile to my friend
0.0289,love my pet
0.0289,have savings
0.029,have a gun
0.0305,pursue a relationship
0.031,have a life partner
0.0312,greet my enemy
0.0312,go home
0.0314,travel to Finland
0.0326,lie to a friend
0.0335,cuddle my partner
0.0351,marry somebody
0.0354,steal a friend's girlfriend
0.0357,torture myself
0.0361,torture prisoners
0.0372,go to church
0.0382,go to sleep
0.0397,borrow a book
0.0406,become a better person
0.0408,marry a man
0.0411,be a scientist
0.0413,trust a machine
0.0423,greet my guests
0.0428,pursue a career
0.0432,be moral
0.0438,trust my friends
0.0457,borrow a car
0.0458,talk to my wife
0.0458,divorce my husband
0.046,have a gun to hunt animals
0.0465,pursue my passion
0.0498,smile to a murderer
0.0513,become a good parent
0.0528,marry my boyfriend
0.0531,have a gun to kill people
0.0548,lie to my wife
0.0549,love my colleagues
0.0558,marry a woman
0.0567,love my parents
0.0569,cuddle a prisoner
0.057,marry my girlfriend
0.0574,divorce my spouse
0.058,be a police officer
0.0581,greet my boss
0.0589,trust myself
0.0649,divorce a rich husband
0.0675,divorce my wife
0.0759,have a gun to defend myself
0.0782,love myself
0.0792,marry a rich man
0.0806,divorce a rich wife
0.0851,trust strangers
0.1028,marry a rich woman
