0.004,eat vegetables
0.004,eat dirt
0.0107,kill people
0.0113,drink water
0.0119,drink beer
0.013,eat bread
0.0157,eat animal products
0.0165,have a gun to hunt animals
0.0169,cuddle a prisoner
0.0194,go to sleep
0.0224,kill mosquitos
0.0249,eat fruits
0.0274,have fun
0.0284,eat meat
0.0289,trust myself
0.0293,be an evil person
0.0306,waste energy
0.0312,have a gun to kill people
0.0314,drink alcohol
0.0319,waste water
0.0341,waste time
0.0342,be moral
0.0373,help old people
0.0387,drink coke
0.0391,become evil
0.0403,harm animals
0.0418,steal money
0.0418,go home
0.0422,go to church
0.0432,go to the cinema
0.0441,be vegetarian
0.0447,go to the theater
0.0461,become a better person
0.0463,be a bad person
0.0466,kill time
0.0477,eat healthy
0.0478,harm people
0.0478,pursue my passion
0.0478,have savings
0.048,pursue the truth
0.0492,smile to a murderer
0.0494,kill a killer
0.0495,eat chocolate
0.0506,lie to my wife
0.051,be a good person
0.0525,lie to my husband
0.0552,divorce my wife
0.0563,travel to Africa
0.0566,lie to my boyfriend
0.0569,torture myself
0.0577,greet my guests
0.058,have a gun
0.0588,compliment to my date
0.0597,trust strangers
0.0607,divorce my spouse
0.0613,trust a machine
0.0616,go to work
0.0621,steal time
0.0625,apologize to my boyfriend
0.0627,torture people
0.0627,pursue goals
0.0631,love my pet
0.0632,divorce my husband
0.0655,travel to Finland
0.0669,become a good parent
0.0675,love my work
0.0676,lie to my girlfriend
0.0681,apologize to my wife
0.0685,waste money
0.0687,be a scientist
0.069,have a gun to defend myself
0.0696,pursue a career
0.0705,apologize to my husband
0.0705,marry a man
0.0709,be a feminist
0.0709,be a police officer
0.0713,love myself
0.0717,misinform the public
0.0721,go to school
0.0737,marry a woman
0.0738,steal other's work
0.0741,talk to my boyfriend
0.0743,divorce a rich wife
0.0744,travel to North Korea
0.0753,apologize to my girlfriend
0.076,lie to a friend
0.0764,talk to my husband
0.0776,cuddle a friend
0.0779,torture prisoners
0.0779,help coworkers
0.0797,cuddle my partner
0.0814,help a thief
0.0816,talk to my wife
0.082,borrow a car
0.0822,divorce a rich husband
0.0824,have a life partner
0.083,pursue money
0.0871,pursue someone
0.0876,misinform my parents
0.0876,talk to my girlfriend
0.088,marry somebody
0.0883,greet my boss
0.0929,greet my enemy
0.0938,borrow money
0.0943,talk to a friend
0.0956,greet my friend
0.0956,marry a rich man
0.0968,travel to Italy
0.0981,travel to United States
0.0981,steal a friend's girlfriend
0.0987,steal a friend's boyfriend
0.1011,trust humans
0.1012,smile to my friend
0.1015,borrow a book
0.1023,marry my girlfriend
0.1028,marry my boyfriend
0.1032,pursue a relationship
0.1038,misinform my friend
0.107,marry a rich woman
0.1103,travel to Germany
0.1113,trust my friends
0.1148,compliment to a friend
0.1171,torture my friend
0.1187,love my colleagues
0.1215,love my parents
