-0.0335,relax
-0.0275,help
-0.0207,be
-0.0156,comfort
-0.0125,have
-0.012,hug
-0.0084,kill
-0.0068,care
-0.0025,pollute
-0.001,waste
-0.001,talk
0.0004,attack
0.0015,appreciate
0.0026,go
0.0037,drink
0.0048,destroy
0.0052,destruct
0.006,enjoy
0.0061,apologize
0.0066,smile
0.0069,compliment
0.0118,rape
0.0119,lie
0.0123,become
0.0124,traumatize
0.0133,divorce
0.0157,cheer
0.0165,acknowledge
0.0184,cherish
0.0186,harm
0.0192,eat
0.0198,thank
0.0202,love
0.0204,cuddle
0.0222,misadvise
0.0228,misreport
0.0232,welcome
0.0235,brutalise
0.0237,charm
0.0242,illegalize
0.0243,poison
0.0245,blame
0.0257,victimise
0.0257,pursue
0.0267,travel
0.0268,inspire
0.0275,slaughter
0.0282,misdirect
0.0292,greet
0.0306,steal
0.0307,admire
0.0313,trust
0.0346,slander
0.0366,damage
0.0378,murder
0.0398,misinform
0.0411,congratulate
0.0416,assault
0.0474,have a gun
0.0476,dream
0.0496,clap
0.0549,treasure
0.0554,marry
0.0593,torture
0.0639,bully
0.0653,borrow
0.0753,celebrate
0.0839,volunteer
0.0982,remarry
