-0.0953,ignore
-0.0868,disagree
-0.0836,erase
-0.0759,succumb
-0.0717,distract
-0.0617,poke
-0.0604,sink
-0.0592,empty
-0.057,ice
-0.0555,reopen
-0.0553,wrong
-0.0551,cement
-0.054,enrage
-0.0532,sew
-0.0518,sugar
-0.0512,involve
-0.0508,stuff
-0.0503,transport
-0.0493,retail
-0.0491,entertain
-0.0488,alienate
-0.0483,shatter
-0.0482,suffocate
-0.0482,interfere
-0.0469,switch
-0.0458,dry
-0.0448,swim
-0.0442,absorb
-0.0435,disappear
-0.0435,avoid
-0.0429,exercise
-0.0423,eat
-0.0416,burn
-0.0415,surface
-0.0414,coal
-0.0407,mutilate
-0.0406,counter
-0.0405,communicate
-0.0397,starve
-0.0393,submerge
-0.0391,water
-0.0387,stone
-0.0387,foil
-0.0385,necessitate
-0.0385,abstract
-0.0383,discard
-0.0382,flame
-0.0377,lay
-0.0376,rename
-0.0375,need
-0.0375,coke
-0.0371,condense
-0.0369,dress
-0.0367,snow
-0.036,spar
-0.0359,fish
-0.0356,specify
-0.0355,argue
-0.0351,bare
-0.035,wet
-0.0348,shame
-0.0343,list
-0.034,travel
-0.0334,grain
-0.0334,milk
-0.032,dye
-0.032,fruit
-0.0318,define
-0.0318,dull
-0.0312,indicate
-0.0311,fill
-0.0309,labor
-0.0309,drink
-0.0308,complicate
-0.0308,present
-0.0305,rest
-0.0303,preach
-0.03,grate
-0.0299,iron
-0.0299,ruin
-0.0298,rope
-0.0298,exclude
-0.0296,bread
-0.0292,arouse
-0.0291,thin
-0.0288,sweep
-0.0287,tongue
-0.0277,graze
-0.0276,calm
-0.0275,farm
-0.0274,respond
-0.0271,lie
-0.0269,dominate
-0.0267,waste
-0.0264,pitch
-0.0261,chew
-0.0254,harvest
-0.0251,box
-0.0249,display
-0.0245,plaster
-0.0244,gag
-0.0239,auction
-0.0238,border
-0.0238,congregate
-0.0236,fight
-0.0236,dine
-0.0234,schedule
-0.0231,restrict
-0.0229,shrug
-0.0228,sport
-0.0228,exhaust
-0.0226,bat
-0.0225,inform
-0.0222,fuel
-0.0218,demand
-0.0217,content
-0.0211,strip
-0.0209,scrap
-0.0209,bother
-0.0208,flour
-0.0204,slow
-0.0203,modify
-0.0201,rake
-0.02,implement
-0.0196,organize
-0.0196,trap
-0.0195,glance
-0.0194,yell
-0.0194,chase
-0.0194,seem
-0.0192,dictate
-0.019,grind
-0.0186,chalk
-0.0183,tile
-0.0182,soak
-0.0181,thread
-0.0181,wax
-0.018,base
-0.0179,glow
-0.0179,smell
-0.0179,yellow
-0.0176,freight
-0.0174,concentrate
-0.0172,monitor
-0.0171,protect
-0.0168,object
-0.0167,incline
-0.0163,middle
-0.0162,poll
-0.0161,deface
-0.0161,rock
-0.016,shelve
-0.0159,forge
-0.0159,rustle
-0.0158,insert
-0.0157,entail
-0.0156,assume
-0.0156,sip
-0.0154,exhibit
-0.0152,talk
-0.0151,point
-0.015,vault
-0.0147,pink
-0.0147,trade
-0.0145,smoke
-0.0145,loom
-0.0144,isolate
-0.0143,breast
-0.0142,fluctuate
-0.0141,understand
-0.0136,shallow
-0.0136,remove
-0.0134,stay
-0.0134,thrash
-0.0134,sack
-0.0134,enhance
-0.0133,melt
-0.0133,overpower
-0.0133,worsen
-0.0131,drag
-0.013,excavate
-0.0128,bake
-0.0127,wall
-0.0126,designate
-0.0126,wrestle
-0.0125,clear
-0.012,stun
-0.0118,cook
-0.0117,stifle
-0.0117,bag
-0.0117,overhang
-0.0115,sequester
-0.0114,shape
-0.0114,sketch
-0.0113,divorce
-0.0113,dive
-0.011,displace
-0.0108,figure
-0.0108,deny
-0.0107,brew
-0.0107,weed
-0.0107,explore
-0.0107,message
-0.0107,paint
-0.0106,exchange
-0.0105,stop
-0.0102,color
-0.01,shove
