-0.0459,divorce
-0.0113,murder
0.0018,poison
0.0029,waste
0.0045,lie
0.0156,apologize
0.0171,torture
0.019,rape
0.0194,drink
0.0236,slander
0.0238,destroy
0.0271,destruct
0.0278,eat
0.0325,pollute
0.0347,travel
0.0348,have a gun
0.0359,go
0.0376,clap
0.0412,talk
0.0418,kill
0.0479,misreport
0.0495,misinform
0.0495,steal
0.0503,assault
0.0505,illegalize
0.0521,hug
0.0523,be
0.0531,acknowledge
0.0532,damage
0.0533,dream
0.0534,remarry
0.0539,have
0.0552,traumatize
0.0563,cuddle
0.0569,slaughter
0.0572,blame
0.0573,relax
0.0579,comfort
0.059,harm
0.0595,volunteer
0.0603,misdirect
0.0604,attack
0.0614,victimise
0.0633,trust
0.066,cheer
0.0679,misadvise
0.0697,marry
0.0708,help
0.0711,pursue
0.0721,bully
0.0735,admire
0.0739,thank
0.0741,brutalise
0.0752,smile
0.0761,congratulate
0.0772,charm
0.0777,care
0.0784,greet
0.0787,celebrate
0.0836,become
0.0836,treasure
0.0862,enjoy
0.0883,appreciate
0.0892,compliment
0.0904,cherish
0.0904,inspire
0.0908,love
0.0914,welcome
0.0978,borrow
